image_id,file_name,question_en,answer,split,category,question_ur
511852,COCO_val2014_000000511852.jpg,Is there a backpack in the image?,yes,random,backpack,کیا تصویر میں کوئی بیگ ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a skis in the image?,yes,random,skis,کیا تصویر میں کوئی سکی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a chair in the image?,no,random,chair,کیا تصویر میں کرسی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a teddy bear in the image?,no,random,teddy bear,کیا تصویر میں کوئی ٹیڈی بیر ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a fork in the image?,no,random,fork,کیا تصویر میں کانٹا ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a skis in the image?,yes,popular,skis,کیا تصویر میں کوئی سکی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a skis in the image?,yes,adversarial,skis,کیا تصویر میں کوئی سکی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
511852,COCO_val2014_000000511852.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a bowl in the image?,yes,random,bowl,کیا تصویر میں ایک پیالہ ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a dining table in the image?,yes,random,dining table,کیا تصویر میں کھانے کی میز ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a broccoli in the image?,yes,random,broccoli,کیا تصویر میں بروکولی ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a snowboard in the image?,no,random,snowboard,کیا تصویر میں سنو بورڈ ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a airplane in the image?,no,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a dining table in the image?,yes,popular,dining table,کیا تصویر میں کھانے کی میز ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a bowl in the image?,yes,popular,bowl,کیا تصویر میں ایک پیالہ ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a banana in the image?,yes,popular,banana,کیا تصویر میں کیلا ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a bowl in the image?,yes,adversarial,bowl,کیا تصویر میں ایک پیالہ ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a broccoli in the image?,yes,adversarial,broccoli,کیا تصویر میں بروکولی ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a banana in the image?,yes,adversarial,banana,کیا تصویر میں کیلا ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
493941,COCO_val2014_000000493941.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a tie in the image?,yes,random,tie,کیا تصویر میں ٹائی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a cake in the image?,no,random,cake,کیا تصویر میں کیک ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a cell phone in the image?,no,random,cell phone,کیا تصویر میں سیل فون ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a laptop in the image?,no,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a tie in the image?,yes,popular,tie,کیا تصویر میں ٹائی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a bottle in the image?,yes,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a tie in the image?,yes,adversarial,tie,کیا تصویر میں ٹائی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
8021,COCO_val2014_000000008021.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a chair in the image?,yes,random,chair,کیا تصویر میں کرسی ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a laptop in the image?,yes,random,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a giraffe in the image?,no,random,giraffe,کیا تصویر میں زرافہ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a toilet in the image?,no,random,toilet,کیا تصویر میں بیت الخلا ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a refrigerator in the image?,no,random,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a backpack in the image?,yes,popular,backpack,کیا تصویر میں کوئی بیگ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a laptop in the image?,yes,popular,laptop,کیا تصویر میں لیپ ٹاپ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a chair in the image?,yes,popular,chair,کیا تصویر میں کرسی ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a bottle in the image?,no,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a cup in the image?,no,popular,cup,کیا تصویر میں کپ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a book in the image?,yes,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a bottle in the image?,no,adversarial,bottle,کیا تصویر میں کوئی بوتل ہے؟
319579,COCO_val2014_000000319579.jpg,Is there a cup in the image?,no,adversarial,cup,کیا تصویر میں کپ ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a tie in the image?,yes,random,tie,کیا تصویر میں ٹائی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a elephant in the image?,yes,random,elephant,کیا تصویر میں ہاتھی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a snowboard in the image?,no,random,snowboard,کیا تصویر میں سنو بورڈ ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a cup in the image?,no,random,cup,کیا تصویر میں کپ ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a bottle in the image?,no,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a tie in the image?,yes,popular,tie,کیا تصویر میں ٹائی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a elephant in the image?,yes,popular,elephant,کیا تصویر میں ہاتھی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a elephant in the image?,yes,adversarial,elephant,کیا تصویر میں ہاتھی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a tie in the image?,yes,adversarial,tie,کیا تصویر میں ٹائی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
119641,COCO_val2014_000000119641.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a bird in the image?,yes,random,bird,کیا تصویر میں کوئی پرندہ ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a refrigerator in the image?,yes,random,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a horse in the image?,no,random,horse,کیا تصویر میں گھوڑا ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a scissors in the image?,no,random,scissors,کیا تصویر میں قینچی ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a sink in the image?,no,random,sink,کیا تصویر میں کوئی سنک ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a bird in the image?,yes,popular,bird,کیا تصویر میں کوئی پرندہ ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a refrigerator in the image?,yes,popular,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a refrigerator in the image?,yes,adversarial,refrigerator,کیا تصویر میں ریفریجریٹر ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a bird in the image?,yes,adversarial,bird,کیا تصویر میں کوئی پرندہ ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
463898,COCO_val2014_000000463898.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a potted plant in the image?,yes,random,potted plant,کیا تصویر میں کوئی پودا ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a motorcycle in the image?,yes,random,motorcycle,کیا تصویر میں کوئی موٹر سائیکل ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a car in the image?,yes,random,car,کیا تصویر میں کوئی کار ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a apple in the image?,no,random,apple,کیا تصویر میں ایک سیب ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a dining table in the image?,no,random,dining table,کیا تصویر میں کھانے کی میز ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a baseball glove in the image?,no,random,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a motorcycle in the image?,yes,popular,motorcycle,کیا تصویر میں کوئی موٹر سائیکل ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a car in the image?,yes,popular,car,کیا تصویر میں کوئی کار ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a potted plant in the image?,yes,popular,potted plant,کیا تصویر میں کوئی پودا ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a potted plant in the image?,yes,adversarial,potted plant,کیا تصویر میں کوئی پودا ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a motorcycle in the image?,yes,adversarial,motorcycle,کیا تصویر میں کوئی موٹر سائیکل ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a backpack in the image?,yes,adversarial,backpack,کیا تصویر میں کوئی بیگ ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
255279,COCO_val2014_000000255279.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a cup in the image?,yes,random,cup,کیا تصویر میں کپ ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a dining table in the image?,yes,random,dining table,کیا تصویر میں کھانے کی میز ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a bottle in the image?,yes,random,bottle,کیا تصویر میں کوئی بوتل ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a skis in the image?,no,random,skis,کیا تصویر میں کوئی سکی ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a snowboard in the image?,no,random,snowboard,کیا تصویر میں سنو بورڈ ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a train in the image?,no,random,train,کیا تصویر میں ٹرین ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a wine glass in the image?,yes,popular,wine glass,کیا تصویر میں شراب کا گلاس ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a cup in the image?,yes,popular,cup,کیا تصویر میں کپ ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a bottle in the image?,yes,popular,bottle,کیا تصویر میں کوئی بوتل ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a cup in the image?,yes,adversarial,cup,کیا تصویر میں کپ ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a dining table in the image?,yes,adversarial,dining table,کیا تصویر میں کھانے کی میز ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a chair in the image?,yes,adversarial,chair,کیا تصویر میں کرسی ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
113139,COCO_val2014_000000113139.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a baseball glove in the image?,yes,random,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a baseball bat in the image?,yes,random,baseball bat,کیا تصویر میں بیس بال کا بیٹ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a sports ball in the image?,yes,random,sports ball,کیا تصویر میں کھیلوں کی گیند ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a remote in the image?,no,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a bench in the image?,no,random,bench,کیا تصویر میں کوئی بینچ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a umbrella in the image?,yes,popular,umbrella,کیا تصویر میں چھتری ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a baseball glove in the image?,yes,popular,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a baseball glove in the image?,yes,adversarial,baseball glove,کیا تصویر میں بیس بال کا دستانہ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a sports ball in the image?,yes,adversarial,sports ball,کیا تصویر میں کھیلوں کی گیند ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a baseball bat in the image?,yes,adversarial,baseball bat,کیا تصویر میں بیس بال کا بیٹ ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
367872,COCO_val2014_000000367872.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a knife in the image?,yes,random,knife,کیا تصویر میں چاقو ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a bowl in the image?,yes,random,bowl,کیا تصویر میں ایک پیالہ ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a surfboard in the image?,no,random,surfboard,کیا تصویر میں کوئی سرف بورڈ ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a boat in the image?,no,random,boat,کیا تصویر میں کوئی کشتی ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a parking meter in the image?,no,random,parking meter,کیا تصویر میں پارکنگ میٹر ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a oven in the image?,yes,popular,oven,کیا تصویر میں تندور ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a bowl in the image?,yes,adversarial,bowl,کیا تصویر میں ایک پیالہ ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a oven in the image?,yes,adversarial,oven,کیا تصویر میں تندور ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
44279,COCO_val2014_000000044279.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a pizza in the image?,yes,random,pizza,کیا تصویر میں پیزا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a fork in the image?,yes,random,fork,کیا تصویر میں کانٹا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a knife in the image?,yes,random,knife,کیا تصویر میں چاقو ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a giraffe in the image?,no,random,giraffe,کیا تصویر میں زرافہ ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a surfboard in the image?,no,random,surfboard,کیا تصویر میں کوئی سرف بورڈ ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a airplane in the image?,no,random,airplane,کیا تصویر میں ہوائی جہاز ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a pizza in the image?,yes,popular,pizza,کیا تصویر میں پیزا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a fork in the image?,yes,popular,fork,کیا تصویر میں کانٹا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a knife in the image?,yes,popular,knife,کیا تصویر میں چاقو ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a person in the image?,no,popular,person,کیا تصویر میں کوئی شخص ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a fork in the image?,yes,adversarial,fork,کیا تصویر میں کانٹا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a pizza in the image?,yes,adversarial,pizza,کیا تصویر میں پیزا ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a person in the image?,no,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
157789,COCO_val2014_000000157789.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a fork in the image?,yes,random,fork,کیا تصویر میں کانٹا ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a tie in the image?,yes,random,tie,کیا تصویر میں ٹائی ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a knife in the image?,yes,random,knife,کیا تصویر میں چاقو ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a sheep in the image?,no,random,sheep,کیا تصویر میں بھیڑ ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a toaster in the image?,no,random,toaster,کیا تصویر میں ٹوسٹر ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a remote in the image?,no,random,remote,کیا تصویر میں کوئی ریموٹ ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a cake in the image?,yes,popular,cake,کیا تصویر میں کیک ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a dining table in the image?,yes,popular,dining table,کیا تصویر میں کھانے کی میز ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a car in the image?,no,popular,car,کیا تصویر میں کوئی کار ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a chair in the image?,no,popular,chair,کیا تصویر میں کرسی ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a book in the image?,no,popular,book,کیا تصویر میں کوئی کتاب ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a cake in the image?,yes,adversarial,cake,کیا تصویر میں کیک ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a person in the image?,yes,adversarial,person,کیا تصویر میں کوئی شخص ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a knife in the image?,yes,adversarial,knife,کیا تصویر میں چاقو ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a car in the image?,no,adversarial,car,کیا تصویر میں کوئی کار ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a chair in the image?,no,adversarial,chair,کیا تصویر میں کرسی ہے؟
382625,COCO_val2014_000000382625.jpg,Is there a book in the image?,no,adversarial,book,کیا تصویر میں کوئی کتاب ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a handbag in the image?,yes,random,handbag,کیا تصویر میں ہینڈ بیگ ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a fire hydrant in the image?,yes,random,fire hydrant,کیا تصویر میں فائر ہائیڈرنٹ ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a person in the image?,yes,random,person,کیا تصویر میں کوئی شخص ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a car in the image?,no,random,car,کیا تصویر میں کوئی کار ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a banana in the image?,no,random,banana,کیا تصویر میں کیلا ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a wine glass in the image?,no,random,wine glass,کیا تصویر میں شراب کا گلاس ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a handbag in the image?,yes,popular,handbag,کیا تصویر میں ہینڈ بیگ ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a person in the image?,yes,popular,person,کیا تصویر میں کوئی شخص ہے؟
150265,COCO_val2014_000000150265.jpg,Is there a fire hydrant in the image?,yes,popular,fire hydrant,کیا تصویر میں فائر ہائیڈرنٹ ہے؟
